# fiber x(mm) y(mm) theta(deg) phi(deg) illumination_fraction
4179 199.735333 -305.300583 1.449343 -56.806278 1.15037e-05
4180 178.804962 -328.673123 1.483869 -61.452897 1.1411e-05
4181 79.060138 -167.884755 0.756334 -64.783358 1.31383e-05
4182 53.274923 -88.501980 0.423789 -58.953613 1.36893e-05
4183 211.441252 -224.246631 1.236253 -46.683506 1.20655e-05
4184 23.772218 -26.755074 0.147217 -48.378509 1.40075e-05
4185 175.578699 -142.444902 0.917366 -39.052007 1.28112e-05
4186 259.966053 -197.762977 1.306255 -37.261198 1.18858e-05
4187 156.473207 -230.814730 1.123500 -55.865991 1.23433e-05
4188 155.451841 -286.210988 1.302714 -61.491968 1.18954e-05
4189 215.187600 -206.557784 1.198283 -43.827769 1.21608e-05
4190 110.408905 -146.872340 0.749031 -53.066577 1.3151e-05
4191 213.285315 -317.754466 1.515312 -56.129429 1.13229e-05
4192 130.869824 -327.389614 1.403734 -68.211570 1.16289e-05
4193 180.157630 -245.255323 1.221371 -53.700048 1.21032e-05
4194 55.947183 -126.011521 0.564320 -66.059513 1.34777e-05
4195 61.839434 -173.461342 0.750677 -70.378713 1.31501e-05
4196 67.338614 -73.039899 0.407653 -47.325713 1.37124e-05
4197 188.697669 -359.247977 1.599632 -62.288966 1.10857e-05
4198 114.225321 -129.231431 0.703873 -48.527117 1.32368e-05
4199 70.576424 -82.958716 0.446691 -49.610807 1.36575e-05
4200 171.462488 -364.700739 1.589486 -64.819638 1.11137e-05
4201 13.467304 -24.612474 0.115419 -61.313671 1.40346e-05
4202 223.566199 -320.111791 1.543745 -55.069537 1.12444e-05
4203 144.385582 -339.687803 1.465158 -66.971898 1.14613e-05
4204 74.433699 -65.291068 0.406295 -41.256294 1.37128e-05
4205 96.933166 -134.769663 0.677883 -54.274399 1.32844e-05
4206 221.682705 -226.485862 1.269418 -45.614033 1.19812e-05
4207 265.129207 -301.689091 1.584533 -48.690476 1.11277e-05
4208 112.419321 -211.982738 0.971901 -62.061964 1.26934e-05
4209 141.104665 -329.621450 1.426012 -66.825155 1.15673e-05
4210 111.291752 -267.308861 1.164757 -67.396015 1.22435e-05
4211 153.920814 -193.214749 0.999671 -51.458094 1.26312e-05
4212 193.224444 -285.204590 1.373499 -55.882589 1.17102e-05
4213 238.464033 -248.734175 1.373806 -46.207617 1.17091e-05
4214 109.783886 -174.470904 0.838334 -57.820299 1.29768e-05
4215 160.305483 -213.141099 1.076386 -53.052820 1.2455e-05
4216 246.491116 -185.542235 1.237427 -36.970019 1.20627e-05
4217 268.847762 -283.732534 1.545290 -46.542995 1.12405e-05
4218 179.682835 -272.948393 1.306800 -56.642957 1.18841e-05
4219 125.009961 -103.874626 0.663904 -39.724236 1.33092e-05
4220 119.433163 -204.247445 0.958763 -59.683150 1.27219e-05
4221 84.675068 -67.481450 0.444072 -38.552950 1.36614e-05
4222 138.704658 -264.012947 1.198090 -62.283881 1.21619e-05
4223 116.935921 -343.014334 1.440309 -71.175407 1.15295e-05
4224 104.840133 -247.332688 1.083916 -67.028736 1.24375e-05
4225 241.723278 -258.755052 1.409403 -46.949080 1.16134e-05
4226 249.698047 -195.515994 1.270236 -38.061289 1.19794e-05
4227 108.071865 -257.287148 1.124310 -67.215462 1.23407e-05
4228 102.191954 -209.783910 0.945967 -64.027916 1.27501e-05
4229 49.500927 -106.164184 0.480151 -65.001882 1.36091e-05
4230 171.836129 -336.476843 1.497342 -62.946949 1.1373e-05
4231 127.595098 -317.352444 1.364296 -68.096855 1.17342e-05
4232 172.678155 -280.684044 1.317249 -58.399973 1.1857e-05
4233 36.044222 -94.077515 0.413372 -69.036504 1.37051e-05
4234 252.021247 -261.038326 1.441962 -46.006876 1.15244e-05
4235 191.533307 -192.155592 1.094292 -45.092925 1.24129e-05
4236 82.284553 -177.806938 0.797682 -65.166494 1.30592e-05
4237 88.732044 -197.651365 0.880054 -65.823157 1.28902e-05
4238 221.197453 -254.198261 1.345212 -48.970963 1.17841e-05
4239 75.830605 -157.964701 0.714894 -64.356769 1.32168e-05
4240 94.629504 -245.135700 1.061105 -68.891963 1.24913e-05
4241 77.652617 -75.215302 0.443388 -44.086558 1.36637e-05
4242 160.924355 -185.477171 0.993905 -49.054324 1.26443e-05
4243 143.708271 -191.006926 0.968301 -53.043220 1.27006e-05
4244 216.581993 -327.911336 1.552988 -56.555657 1.12187e-05
4245 173.150406 -252.993724 1.230001 -55.612030 1.20806e-05
4246 120.637935 -325.160720 1.382201 -69.644634 1.16868e-05
4247 151.908232 -128.105998 0.808801 -40.141329 1.30362e-05
4248 165.270175 -316.262210 1.419637 -62.409635 1.1585e-05
4249 134.140719 -337.437544 1.442996 -68.320816 1.15218e-05
4250 104.317286 -275.073154 1.182584 -69.231534 1.21997e-05
4251 103.900148 -302.899874 1.281959 -71.067102 1.1949e-05
4252 242.187717 -230.954331 1.336521 -43.639933 1.18073e-05
4253 283.762441 -212.294174 1.410486 -36.801650 1.16107e-05
4254 46.275347 -96.241073 0.438012 -64.320476 1.36689e-05
4255 187.162188 -237.515172 1.214036 -51.761855 1.21204e-05
4256 113.600148 -156.804788 0.788536 -54.077850 1.30761e-05
4257 130.856167 -151.302897 0.814081 -49.144709 1.30265e-05
4258 163.494943 -223.093171 1.114740 -53.763989 1.23634e-05
4259 117.368340 -315.133275 1.342636 -69.572640 1.17903e-05
4260 199.331931 -333.362974 1.536274 -59.122998 1.12656e-05
4261 164.873802 -344.298223 1.511783 -64.411677 1.13338e-05
4262 87.295421 -104.992056 0.558929 -50.258243 1.34855e-05
4263 148.689170 -118.182081 0.773786 -38.478605 1.31049e-05
4264 147.320828 -378.017977 1.599342 -68.708187 1.10871e-05
4265 69.973140 -110.549079 0.535786 -57.667828 1.35235e-05
4266 233.832764 -322.625645 1.572956 -54.066134 1.11609e-05
4267 161.998577 -306.223135 1.380759 -62.120204 1.169e-05
4268 72.057995 -175.628923 0.773391 -67.692370 1.31055e-05
4269 245.466137 -240.988169 1.371602 -44.472589 1.17145e-05
4270 43.601994 -58.733360 0.300540 -53.410846 1.38481e-05
4271 222.825836 -171.146604 1.131667 -37.526909 1.23239e-05
4272 161.211702 -362.267418 1.565903 -66.010579 1.11811e-05
4273 127.064221 -168.937184 0.859182 -53.051752 1.29339e-05
4274 74.736413 -213.151425 0.916498 -70.678012 1.28132e-05
4275 186.681738 -265.203338 1.297479 -54.857548 1.19092e-05
4276 189.078944 -330.950719 1.509636 -60.259785 1.13382e-05
4277 282.878965 -268.219863 1.541442 -43.476305 1.12511e-05
4278 139.884751 -208.666980 1.016053 -56.163159 1.25937e-05
4279 209.412841 -159.005999 1.061774 -37.209199 1.24893e-05
4280 94.125855 -272.820943 1.161103 -70.965072 1.22519e-05
4281 154.253736 -370.127560 1.582171 -67.375661 1.11353e-05
4282 98.392266 -227.443067 1.002739 -66.606607 1.26247e-05
4283 100.651854 -292.903802 1.241990 -71.035510 1.20514e-05
4284 123.828854 -159.019192 0.820075 -52.091971 1.30131e-05
4285 185.172169 -172.246285 1.022626 -42.928826 1.25783e-05
4286 126.803384 -373.377784 1.557889 -71.241923 1.12045e-05
4287 91.400068 -235.192803 1.020399 -68.762996 1.25841e-05
4288 90.515317 -114.915675 0.598346 -51.773653 1.34223e-05
4289 130.264370 -178.866672 0.898327 -53.935034 1.28523e-05
4290 227.273240 -302.195641 1.498468 -53.054156 1.13686e-05
4291 107.589491 -285.107403 1.222970 -69.325260 1.20983e-05
4292 153.292046 -220.854639 1.084713 -55.236038 1.24362e-05
4293 206.733567 -297.533114 1.439960 -55.207445 1.15291e-05
4294 80.194103 -112.745834 0.566280 -54.576435 1.34762e-05
4295 188.997075 -154.577546 0.988428 -39.279159 1.26567e-05
4296 251.556756 -289.005471 1.516974 -48.962968 1.13194e-05
4297 19.919543 -44.459206 0.200330 -65.865668 1.39566e-05
4298 192.357053 -341.178859 1.548192 -60.585644 1.12321e-05
4299 248.278025 -278.907606 1.481074 -48.325157 1.1418e-05
4300 180.725799 -217.589117 1.138954 -50.287558 1.23064e-05
4301 201.752923 -194.380509 1.128538 -43.933795 1.23307e-05
4302 168.555229 -326.358473 1.458549 -62.684883 1.14795e-05
4303 149.471436 -238.554791 1.133778 -57.929948 1.23182e-05
4304 110.975315 -119.318134 0.665572 -47.074741 1.33059e-05
4305 52.166648 -143.693512 0.624950 -70.047023 1.33771e-05
4306 132.271154 -244.069505 1.118680 -61.544942 1.23543e-05
4307 159.149337 -268.477773 1.251092 -59.341215 1.20279e-05
4308 166.138358 -260.728821 1.239883 -57.494408 1.20561e-05
4309 133.473791 -188.793818 0.937540 -54.740385 1.27694e-05
4310 255.734730 -243.264626 1.405147 -43.568464 1.16249e-05
4311 197.945314 -212.066283 1.166845 -46.972511 1.2238e-05
4312 164.742720 -167.814800 0.953101 -45.529268 1.27336e-05
4313 107.767770 -109.391044 0.627730 -45.428281 1.33719e-05
4314 124.460332 -131.442492 0.738121 -46.562894 1.31734e-05
4315 189.960522 -275.193231 1.335516 -55.383438 1.18098e-05
4316 66.729361 -100.632253 0.494825 -56.451597 1.35878e-05
4317 203.472894 -287.480049 1.402331 -54.709868 1.16328e-05
4318 129.079961 -234.071050 1.078742 -61.125183 1.24492e-05
4319 122.648333 -214.182354 0.998823 -60.203033 1.26337e-05
4320 68.829541 -165.707803 0.731776 -67.443618 1.31832e-05
4321 143.984361 -367.821921 1.560361 -68.622077 1.11973e-05
4322 159.688560 -240.782287 1.162340 -56.447374 1.22493e-05
4323 176.942310 -235.286576 1.183374 -53.055776 1.21988e-05
4324 174.957791 -170.023204 0.987657 -44.180501 1.26589e-05
4325 110.859422 -295.113072 1.263059 -69.411278 1.19977e-05
4326 231.934519 -228.709806 1.302829 -44.598911 1.18954e-05
4327 171.132692 -187.689566 1.026913 -47.641884 1.25701e-05
4328 89.860888 -142.516241 0.687823 -57.767304 1.32662e-05
4329 266.457682 -217.739920 1.372045 -39.254495 1.17133e-05
4330 103.952048 -127.032256 0.670382 -50.706118 1.3298e-05
4331 236.257201 -183.312268 1.201163 -37.807933 1.21529e-05
4332 181.327047 -189.936161 1.060431 -46.328377 1.24912e-05
4333 128.261562 -113.787995 0.699793 -41.578023 1.32446e-05
4334 239.452936 -193.277264 1.234393 -38.909144 1.20701e-05
4335 133.732161 -365.488352 1.539109 -69.902431 1.12585e-05
4336 152.688755 -248.526217 1.172957 -58.434397 1.22239e-05
4337 158.325408 -147.960420 0.880235 -43.061799 1.289e-05
4338 235.198589 -238.709260 1.338240 -45.424435 1.18023e-05
4339 204.959778 -204.335997 1.164237 -44.912679 1.22436e-05
4340 118.269263 -259.547937 1.148092 -65.502476 1.22839e-05
4341 144.788086 -311.779039 1.370734 -65.090162 1.17174e-05
4342 254.822995 -299.258718 1.553252 -49.585140 1.12179e-05
4343 107.200858 -136.945516 0.709642 -51.946184 1.32258e-05
4344 247.825603 -307.045275 1.558834 -51.091943 1.12019e-05
4345 110.412229 -322.939442 1.361481 -71.124564 1.17419e-05
4346 125.856132 -224.125858 1.038814 -60.683950 1.25418e-05
4347 82.852107 -150.246596 0.700259 -61.125864 1.32436e-05
4348 104.557808 -99.464558 0.590372 -43.569955 1.34363e-05
4349 150.942195 -359.964230 1.543297 -67.250451 1.12448e-05
4350 204.433298 -231.982272 1.240051 -48.612035 1.20567e-05
4351 227.715284 -274.248687 1.418230 -50.296335 1.15893e-05
4352 252.940253 -205.487250 1.303422 -39.090215 1.18922e-05
4353 234.719894 -266.502413 1.413256 -48.628269 1.16035e-05
4354 198.553891 -184.430280 1.093072 -42.888015 1.24159e-05
4355 102.765761 -182.202257 0.850439 -60.576122 1.29518e-05
4356 218.990241 -188.858688 1.163324 -40.774710 1.22471e-05
4357 122.078929 -241.810873 1.092625 -63.212939 1.24168e-05
4358 179.232838 -300.710711 1.394379 -59.203757 1.16528e-05
4359 84.420018 -242.952159 1.039423 -70.838893 1.25405e-05
4360 166.704418 -233.054673 1.153161 -54.423793 1.22712e-05
4361 245.929172 -213.215567 1.301901 -40.924620 1.1897e-05
4362 130.453443 -355.334487 1.499954 -69.840371 1.13659e-05
4363 141.671723 -125.911682 0.772199 -41.629306 1.31075e-05
4364 161.590710 -334.169579 1.472883 -64.193493 1.14411e-05
4365 141.940273 -273.989205 1.237633 -62.613557 1.20625e-05
4366 127.654438 -141.373993 0.775957 -47.919365 1.31008e-05
4367 56.514668 -98.419770 0.465315 -60.134666 1.36318e-05
4368 130.134534 -383.627891 1.597124 -71.261998 1.10921e-05
4369 210.940363 -251.940361 1.313624 -50.061805 1.18667e-05
4370 62.381812 -145.862093 0.648226 -66.844735 1.33376e-05
4371 81.727394 -205.396798 0.897479 -68.302389 1.2855e-05
4372 154.521456 -165.614236 0.918992 -46.984519 1.28086e-05
4373 244.121631 -325.057278 1.602274 -53.093043 1.10783e-05
4374 146.909486 -200.944999 1.007072 -53.829723 1.2614e-05
4375 128.004415 -289.529830 1.268060 -66.149236 1.19848e-05
4376 77.962523 -223.079625 0.957611 -70.736350 1.2725e-05
4377 189.485780 -302.997971 1.421601 -57.979383 1.15801e-05
4378 147.514974 -173.348758 0.923383 -49.603140 1.27996e-05
4379 185.770065 -320.864490 1.471307 -59.930560 1.14447e-05
4380 45.717869 -123.847554 0.540584 -69.738561 1.35144e-05
4381 29.594712 -74.230190 0.328234 -68.263406 1.38145e-05
4382 37.165123 -38.884715 0.221151 -46.295316 1.39363e-05
4383 228.204953 -246.460030 1.341156 -47.202445 1.17954e-05
4384 87.878179 -77.409930 0.480041 -41.376107 1.36088e-05
4385 59.162353 -135.937572 0.606311 -66.480502 1.34095e-05
4386 245.013949 -268.782602 1.445132 -47.648662 1.15149e-05
4387 185.800002 -144.646191 0.954289 -37.900929 1.27314e-05
4388 258.127503 -309.476720 1.589485 -50.169282 1.11131e-05
4389 272.142961 -293.919971 1.580637 -47.203140 1.11388e-05
4390 196.048325 -323.142849 1.497887 -58.755128 1.1372e-05
4391 107.151542 -312.905404 1.321766 -71.096710 1.1846e-05
4392 100.743977 -117.105355 0.631433 -49.295084 1.33666e-05
4393 256.189439 -215.462465 1.336871 -40.064772 1.18066e-05
4394 224.943742 -236.463254 1.305224 -46.430152 1.1888e-05
4395 30.159739 -46.620721 0.228279 -57.100483 1.39277e-05
4396 213.725299 -289.769382 1.431625 -53.588615 1.15538e-05
4397 120.627686 -149.090108 0.781145 -51.023939 1.30902e-05
4398 172.365423 -132.518348 0.883078 -37.553879 1.28847e-05
4399 154.628901 -341.989529 1.488151 -65.670127 1.13992e-05
4400 171.760880 -160.090395 0.951668 -42.985863 1.27376e-05
4401 207.203604 -269.694225 1.357003 -52.465257 1.17541e-05
4402 93.094997 -152.435553 0.728494 -58.586875 1.31918e-05
4403 242.679060 -203.245695 1.267995 -39.946449 1.19846e-05
4404 80.856359 -85.144339 0.481297 -46.479684 1.36077e-05
4405 136.682571 -198.726422 0.976792 -55.480093 1.26824e-05
4406 192.186295 -164.516913 1.022965 -40.564462 1.25783e-05
4407 237.555923 -304.545498 1.528309 -52.044549 1.12868e-05
4408 170.511126 -215.367057 1.107409 -51.630519 1.23819e-05
4409 157.726269 -175.542351 0.956363 -48.060041 1.27264e-05
4410 84.959169 -215.320673 0.938585 -68.467274 1.27662e-05
4411 155.923276 -258.495612 1.212067 -58.901828 1.21263e-05
4412 137.292090 -171.149926 0.890963 -51.264306 1.28679e-05
4413 212.604697 -168.952170 1.095269 -38.473376 1.24105e-05
4414 241.268859 -286.660465 1.485780 -49.914232 1.14053e-05
4415 158.310824 -324.066324 1.433876 -63.963859 1.1547e-05
4416 88.172418 -225.256062 0.979557 -68.623038 1.26759e-05
4417 244.550387 -296.768270 1.522099 -50.509944 1.13047e-05
4418 157.127988 -203.155067 1.037972 -52.280247 1.2544e-05
4419 36.604193 -66.469315 0.311734 -61.158726 1.38349e-05
4420 229.216573 -191.062105 1.198752 -39.812695 1.21596e-05
4421 176.433388 -262.958247 1.268439 -56.140131 1.19835e-05
4422 168.985580 -298.456758 1.367800 -60.481553 1.17251e-05
4423 217.014205 -299.808575 1.468889 -54.101381 1.14514e-05
4424 238.930528 -220.961903 1.301726 -42.762514 1.18971e-05
4425 75.280863 -185.551719 0.814884 -67.916934 1.30237e-05
4426 258.568530 -281.249850 1.512912 -47.405957 1.13303e-05
4427 60.292745 -80.781720 0.413598 -53.263584 1.37045e-05
4428 46.838348 -68.652261 0.341311 -55.696041 1.37981e-05
4429 89.305969 -170.087948 0.782461 -62.297940 1.30884e-05
4430 142.474616 -246.299639 1.145451 -59.952314 1.22905e-05
4431 92.524992 -180.011707 0.823468 -62.797094 1.30056e-05
4432 222.195548 -198.813683 1.197807 -41.821192 1.21621e-05
4433 126.446651 -196.509536 0.947250 -57.240211 1.27473e-05
4434 276.735088 -220.018037 1.407325 -38.486430 1.16195e-05
4435 114.114144 -305.114066 1.302915 -69.493959 1.18949e-05
4436 275.860960 -275.973765 1.542842 -45.011712 1.12469e-05
4437 220.720868 -282.004765 1.424369 -51.950250 1.15726e-05
4438 155.123663 -138.031022 0.844318 -41.663097 1.29651e-05
4439 238.010194 -276.531754 1.449424 -49.281503 1.15048e-05
4440 59.711096 -108.351494 0.506890 -61.141414 1.35688e-05
4441 69.385396 -138.118621 0.631799 -63.326835 1.33636e-05
4442 187.734804 -209.843935 1.133975 -48.182908 1.2318e-05
4443 120.036669 -176.651191 0.867853 -55.803407 1.29162e-05
4444 148.932777 -266.245858 1.224262 -60.778196 1.2094e-05
4445 141.510123 -301.758188 1.331377 -64.875674 1.18195e-05
4446 155.025271 -314.008115 1.394820 -63.724525 1.16527e-05
4447 195.666932 -351.408244 1.586630 -60.890588 1.11217e-05
4448 293.202615 -270.639138 1.575004 -42.708395 1.11553e-05
4449 50.618702 -51.012860 0.295281 -45.222209 1.38536e-05
4450 224.456141 -264.222351 1.381720 -49.652193 1.16877e-05
4451 190.437123 -247.472454 1.251703 -52.420690 1.20271e-05
4452 26.369826 -64.306501 0.285604 -67.703197 1.38655e-05
4453 117.433948 -139.158234 0.742403 -49.839386 1.31654e-05
4454 234.266345 -294.421911 1.491577 -51.491350 1.13896e-05
4455 118.852163 -231.863605 1.052477 -62.860542 1.25111e-05
4456 140.693542 -357.642977 1.521272 -68.525768 1.13075e-05
4457 175.137567 -346.584757 1.535944 -63.191438 1.12666e-05
4458 95.171572 -217.507052 0.961961 -66.367917 1.27151e-05
4459 220.276359 -309.971281 1.506373 -54.601076 1.13489e-05
4460 32.819509 -84.153885 0.370829 -68.694515 1.37606e-05
4461 165.341861 -140.235454 0.880643 -40.303096 1.2889e-05
4462 165.696968 -288.447525 1.328967 -60.125042 1.18272e-05
4463 76.996673 -102.814112 0.526113 -53.170751 1.35393e-05
4464 111.581700 -91.748664 0.590971 -39.428939 1.34346e-05
4465 62.953985 -118.268050 0.548544 -61.973664 1.35043e-05
4466 68.287735 -193.305843 0.833866 -70.543588 1.29851e-05
4467 121.503045 -269.540231 1.188230 -65.735154 1.21855e-05
4468 97.534746 -107.179481 0.592818 -47.697391 1.34317e-05
4469 73.184555 -120.476315 0.576829 -58.722989 1.34581e-05
4470 129.656659 -206.443694 0.986948 -57.869185 1.26598e-05
4471 182.964429 -282.942279 1.345141 -57.111299 1.17849e-05
4472 131.471398 -123.714774 0.736156 -43.258977 1.31772e-05
4473 65.605424 -155.785112 0.690052 -67.162693 1.32626e-05
4474 121.251131 -121.515730 0.700603 -45.062448 1.32431e-05
4475 265.578264 -273.494095 1.509885 -45.841281 1.13388e-05
4476 203.946394 -259.690503 1.319721 -51.855891 1.18505e-05
4477 53.919212 -60.910843 0.334107 -48.484254 1.38075e-05
4478 252.447546 -233.225656 1.370484 -42.733540 1.17185e-05
4479 208.767168 -186.649264 1.128081 -41.798455 1.23322e-05
4480 55.390961 -153.616278 0.666976 -70.171709 1.33042e-05
4481 218.447018 -216.507864 1.233779 -44.744561 1.20718e-05
4482 123.236128 -186.580864 0.907542 -56.555352 1.28332e-05
4483 63.533681 -90.699699 0.454104 -54.989375 1.3647e-05
4484 181.983414 -162.304991 0.987197 -41.728716 1.26589e-05
4485 97.856426 -255.089452 1.101679 -69.012381 1.23939e-05
4486 85.502999 -187.730879 0.838922 -65.512862 1.29759e-05
4487 115.638658 -221.919040 1.012237 -62.476661 1.26019e-05
4488 263.208122 -207.742444 1.338998 -38.282996 1.18004e-05
4489 169.936512 -243.015709 1.191600 -55.035599 1.21772e-05
4490 192.753409 -313.083028 1.459830 -58.380960 1.14754e-05
4491 114.524490 -277.302344 1.204946 -67.559618 1.2144e-05
4492 210.019711 -307.578913 1.477517 -55.674125 1.14286e-05
4493 194.162002 -229.767206 1.208001 -49.800923 1.21371e-05
4494 148.464136 -293.965997 1.316425 -63.204468 1.18593e-05
4495 240.827301 -314.830977 1.565395 -52.586123 1.11828e-05
4496 215.803348 -178.899304 1.129145 -39.658469 1.23296e-05
4497 84.082776 -95.065998 0.519886 -48.508289 1.35486e-05
4498 148.066725 -321.814393 1.409950 -65.292852 1.16119e-05
4499 113.014503 -184.390149 0.878523 -58.495465 1.28945e-05
4500 272.716320 -169.381207 1.285038 -31.843976 1.19409e-05
4501 298.884338 -9.434242 1.201163 -1.807933 1.21518e-05
4502 308.021341 -94.445713 1.289359 -17.046623 1.19301e-05
4503 344.692761 -9.157289 1.374693 -1.521792 1.1706e-05
4504 235.336257 -7.810726 0.954289 -1.900929 1.27321e-05
4505 62.567484 -5.286781 0.258084 -4.829863 1.38964e-05
4506 389.645979 -109.063561 1.595391 -15.637158 1.10961e-05
4507 353.206746 -15.337527 1.407325 -2.486430 1.16192e-05
4508 363.820284 -179.724012 1.599632 -26.288966 1.10859e-05
4509 247.645316 -61.627407 1.031608 -13.974402 1.25586e-05
4510 231.918725 -38.931684 0.953101 -9.529268 1.27342e-05
4511 258.338337 -47.080218 1.060431 -10.328377 1.24922e-05
4512 246.530765 -71.998387 1.037972 -16.280246 1.25444e-05
4513 190.235047 -87.000524 0.850439 -24.576122 1.29519e-05
4514 375.613124 -65.158384 1.509885 -9.841281 1.13385e-05
4515 338.890555 -150.391921 1.471307 -23.930560 1.1444e-05
4516 266.774123 -53.251765 1.097113 -11.288648 1.2406e-05
4517 146.900171 -66.720840 0.659104 -24.427155 1.3318e-05
4518 317.638347 -90.217348 1.319721 -15.855891 1.18506e-05
4519 312.470125 -52.929086 1.269418 -9.614032 1.19813e-05
4520 286.561794 -123.657448 1.251092 -23.341215 1.20287e-05
4521 288.175178 -24.070654 1.163324 -4.774710 1.22471e-05
4522 107.032732 -15.207394 0.443388 -8.086557 1.36623e-05
4523 310.229600 -73.685693 1.276783 -13.361296 1.1962e-05
4524 249.907379 -40.882428 1.023919 -9.290739 1.25758e-05
4525 133.468045 -23.245722 0.554614 -9.879927 1.34937e-05
4526 169.519380 -27.038664 0.700603 -9.062448 1.3242e-05
4527 262.258978 -94.760396 1.123500 -19.865991 1.23437e-05
4528 307.902699 -183.730113 1.426012 -30.825155 1.15681e-05
4529 297.300589 -109.032747 1.268439 -20.140131 1.19836e-05
4530 192.498356 -66.235518 0.828148 -18.987498 1.29972e-05
4531 138.461081 -60.585590 0.617952 -23.632457 1.33895e-05
4532 177.308703 -122.381263 0.875252 -34.614050 1.29004e-05
4533 237.580262 -155.007852 1.142121 -33.122204 1.22981e-05
4534 324.040734 -206.641657 1.521272 -32.525768 1.13076e-05
4535 359.322833 -131.702800 1.515312 -20.129429 1.13229e-05
4536 250.470067 -119.709344 1.118680 -25.544942 1.23552e-05
4537 70.935997 -11.517344 0.295281 -9.222209 1.38535e-05
4538 191.368454 -76.620577 0.838334 -21.820299 1.29777e-05
4539 334.723685 -192.064117 1.527111 -29.847161 1.12906e-05
4540 363.685401 -90.098911 1.485780 -13.914232 1.14039e-05
4541 180.662517 -91.247704 0.823468 -26.797094 1.30067e-05
4542 351.791239 -114.992483 1.468889 -18.101381 1.14513e-05
4543 303.987480 -46.758606 1.233779 -8.744561 1.20704e-05
4544 341.320956 -40.298575 1.370484 -6.733540 1.17186e-05
4545 289.310804 -13.656412 1.165071 -2.702541 1.22416e-05
4546 170.648689 -16.666167 0.699793 -5.578023 1.32444e-05
4547 380.971809 -102.736611 1.558834 -15.091943 1.12017e-05
4548 247.157125 -150.841761 1.164757 -31.396015 1.22437e-05
4549 282.560077 -75.970637 1.176460 -15.048969 1.22144e-05
4550 126.664632 -85.587707 0.624950 -34.047023 1.33777e-05
4551 215.056899 -26.641154 0.880235 -7.061799 1.28906e-05
4552 194.798474 -45.491290 0.814081 -13.144709 1.3026e-05
4553 288.722815 -192.151349 1.382201 -33.644634 1.1687e-05
4554 261.748577 -15.940357 1.059030 -3.484980 1.24954e-05
4555 343.553107 -19.535400 1.372045 -3.254495 1.17135e-05
4556 227.386983 -80.433053 0.976792 -19.480093 1.2682e-05
4557 367.027568 -58.926827 1.474877 -9.121084 1.14353e-05
4558 162.641178 -89.351237 0.756334 -28.783358 1.31389e-05
4559 341.040460 -129.591877 1.449343 -20.806278 1.15046e-05
4560 301.745771 -67.514723 1.240051 -12.612035 1.20562e-05
4561 315.430170 -200.368618 1.482124 -32.424667 1.14154e-05
4562 128.879398 -64.821416 0.590179 -26.700650 1.34341e-05
4563 331.685529 -44.491611 1.336521 -7.639933 1.18076e-05
4564 324.285845 -27.941477 1.301901 -4.924620 1.1897e-05
4565 195.928885 -35.118057 0.810145 -10.161723 1.30331e-05
4566 361.743123 -21.509519 1.440247 -3.402844 1.15294e-05
4567 131.148731 -44.076385 0.566280 -18.576435 1.34756e-05
4568 239.211284 -55.465221 0.993905 -13.054324 1.2644e-05
4569 319.600643 -158.718131 1.419637 -26.409635 1.15856e-05
4570 365.910298 -69.315984 1.477427 -10.726684 1.1428e-05
4571 202.095900 -61.986577 0.859182 -17.051752 1.29344e-05
4572 79.424054 -17.584989 0.334107 -12.484253 1.38082e-05
4573 158.766660 -41.669773 0.670382 -14.706118 1.32981e-05
4574 198.678868 -93.127308 0.891004 -25.114028 1.28673e-05
4575 372.281431 -96.347463 1.522099 -14.509944 1.13051e-05
4576 87.827704 -23.769362 0.373526 -15.143548 1.37576e-05
4577 264.178426 -163.204515 1.245078 -31.707001 1.20436e-05
4578 189.757750 -8.214011 0.773786 -2.478605 1.31053e-05
4579 211.671036 -57.764933 0.890963 -15.264306 1.28681e-05
4580 251.051258 -30.508701 1.022626 -6.928825 1.2579e-05
4581 279.742949 -17.886552 1.129145 -3.658469 1.23287e-05
4582 368.127351 -48.536450 1.473345 -7.510948 1.14389e-05
4583 160.427764 -110.117064 0.792339 -34.465570 1.30681e-05
4584 361.494055 -110.893550 1.498468 -17.054155 1.13696e-05
4585 304.786199 -214.992898 1.479517 -35.198730 1.14228e-05
4586 300.629140 -77.893037 1.245196 -14.525909 1.2043e-05
4587 220.644026 -142.697120 1.061105 -32.891963 1.24905e-05
4588 283.670897 -65.589724 1.170925 -13.019009 1.22271e-05
4589 240.344359 -45.088981 0.989907 -10.625278 1.26535e-05
4590 276.984536 -127.856934 1.224262 -24.778196 1.20959e-05
4591 109.782299 -73.322487 0.540584 -33.738561 1.35153e-05
4592 260.616293 -26.318225 1.057895 -5.766441 1.24982e-05
4593 316.543164 -100.599223 1.327051 -17.630553 1.18311e-05
4594 229.105330 -148.853138 1.101679 -33.012381 1.23957e-05
4595 256.101007 -67.834712 1.069531 -14.835526 1.24707e-05
4596 116.595356 -10.972451 0.480041 -5.376107 1.36095e-05
4597 333.696466 -202.495583 1.543297 -31.250451 1.12465e-05
4598 383.161997 -81.920473 1.548751 -12.068209 1.12306e-05
4599 306.200293 -26.001910 1.232786 -4.853797 1.20751e-05
4600 264.535979 -74.011684 1.107409 -15.630519 1.23809e-05
4601 143.546458 -97.852576 0.708887 -34.281425 1.32277e-05
