TILEID,NIGHT,FIBER,IMAGING_FLUX_R,IMAGING_FIBERFLUX_R,SPECTRO_FLUX_R,SPECTRO_FIBERFLUX_R
1751,20210514,0,2.105247974395752,0.8425483107566833,0.9783980184371847,0.73759558580262
1751,20210514,1,0.5069723725318909,0.39422622323036194,0.43975245581087735,0.34696468763478217
1751,20210514,2,14.358809471130371,2.7600884437561035,3.5660429819870596,2.548794459477941
1751,20210514,3,0.674923300743103,0.41256898641586304,0.5267480876880654,0.4065245340236311
1751,20210514,4,6.894810199737549,2.675588846206665,3.6396207315087254,2.6897152345259174
1751,20210514,5,1.004647970199585,0.7811025381088257,0.8068742185666539,0.6366237584490898
1751,20210514,6,0.7739131450653076,0.42435675859451294,0.6088858402296832,0.4660264785043624
1751,20210514,7,0.29374492168426514,0.22864118218421936,0.40313921685371573,0.31807684209758164
1751,20210514,8,0.42872729897499084,0.2736838459968567,0.4611115171273686,0.3590740738273373
1751,20210514,9,1.9077509641647339,1.4826711416244507,1.938953777605625,1.5298345305308376
1751,20210514,10,0.30134403705596924,0.2339152693748474,0.33240726102469226,0.26226932894848215
1751,20210514,12,1.9621717929840088,0.7359556555747986,1.045331846256846,0.770775203216671
1751,20210514,13,9.21998119354248,3.3338115215301514,4.605487729459349,3.407879874648366
1751,20210514,14,0.9773980975151062,0.5186544060707092,0.7204595787330049,0.548123934217434
1751,20210514,15,0.6366771459579468,0.4958611726760864,1.0484914635980351,0.8272597647788495
1751,20210514,16,4.631748676300049,3.6007096767425537,3.77089496159683,2.9752361246998986
1751,20210514,17,1.0007859468460083,0.6318251490592957,0.9594058554602748,0.743402311575753
1751,20210514,18,0.5232546329498291,0.3512502610683441,0.38114424235914623,0.2969904113568049
1751,20210514,19,0.9040722846984863,0.7040413618087769,1.1755811511871268,0.9275335282866428
1751,20210514,20,0.9764102101325989,0.5057576298713684,0.678471052958273,0.5146747836936961
1751,20210514,21,8.75020694732666,6.812839984893799,9.016200379722019,7.113782099600671
1751,20210514,22,0.6931920051574707,0.4129796028137207,0.5695083340587681,0.4402928732955871
1751,20210514,23,267.3136291503906,204.22171020507812,284.5848326740144,224.53743297979733
1751,20210514,24,4.15012788772583,3.232339859008789,4.447892919212215,3.509387513258437
1751,20210514,25,0.8593477010726929,0.4790177047252655,0.6248588904926541,0.4771286171907448
1751,20210514,26,0.7394567131996155,0.5757493376731873,0.6278113451338985,0.49534315131064577
1751,20210514,27,0.9432114958763123,0.733161985874176,0.9495334101876272,0.7491818606380376
1751,20210514,28,1.548822283744812,1.2023197412490845,1.8918557402609766,1.4926741790659102
1751,20210514,29,1.6229143142700195,1.2615838050842285,1.582380374601655,1.2484981155607053
1751,20210514,30,0.752130925655365,0.5846638679504395,0.6862426239233542,0.5414454302755264
1751,20210514,31,0.5413477420806885,0.33990830183029175,0.423142288553132,0.32693665996290083
1751,20210514,32,0.8251171708106995,0.41991809010505676,0.5352314979133602,0.40854578269129543
1751,20210514,34,0.7762648463249207,0.4155893325805664,0.5643685497194583,0.4288549240405284
1751,20210514,36,5.018313884735107,3.898097038269043,5.116904293775728,4.0372374877890485
1751,20210514,37,0.4697531461715698,0.0953281968832016,0.18227973537237674,0.13454329631045875
