expid,mjd,fiber,wavelength,emission_line_coeff,continuum_coeff,x,y,xsig,ysig
55210,58922.12272273,10,5890.453997998578,-0.007070949787935765,-0.005612016513767304,194.30235625670042,3981.379697533865,1.1314657169543547,1.2847688806397157
55211,58922.12354326,10,5890.453997998578,-0.0077947801874296285,-0.004638889823030845,194.2889284701956,3981.3775119365664,1.1308221578140423,1.2819535139312432
55248,58922.1764036,10,5890.453997998578,0.0020845560083111447,-0.0015326229516968715,194.30145554023022,3981.3459386106733,1.1398825151994292,1.3019159318678304
55249,58922.17722244,10,5890.453997998578,0.0009037100589608382,0.0010500153334107587,194.32135042914445,3981.3602080485234,1.1519849193356715,1.2979359747207149
55250,58922.17805521,10,5890.453997998578,-0.0008827549713220639,-0.003041275808141286,194.31846785001008,3981.410327971168,1.1387875542487507,1.3033262107272818
55251,58922.17887169,10,5890.453997998578,-0.009927559694137944,-0.006039175924510087,194.25463386470844,3981.3611336720132,1.1286014587718185,1.2839837080605312
55252,58922.17988163,10,5890.453997998578,-0.005773282008813663,-0.002930511920795631,194.30357658624848,3981.345922351941,1.1381519670874445,1.2868847937458263
55289,58922.22469083,10,5890.453997998578,0.00461493555640291,0.0006693795961700832,194.3060864257171,3981.412594450338,1.1487353781081577,1.3048266740901096
55290,58922.22551521,10,5890.453997998578,-0.0027928764125277894,-0.0024993842971818836,194.36308882329683,3981.375513615244,1.146569943516534,1.2982590254176458
55291,58922.22645958,10,5890.453997998578,-0.0024344715597577338,-0.0031452746571944967,194.31260199895638,3981.4029007661543,1.1389891897715194,1.2990081598493854
55292,58922.22727953,10,5890.453997998578,-0.009066641021589605,-0.006644509290327005,194.344280539554,3981.359382044704,1.1302653532979765,1.2854958737141202
55293,58922.22810238,10,5890.453997998578,-0.007566032963317815,-0.0030175616119999527,194.28005020772204,3981.326072435418,1.1339175758381035,1.2806954791700702
55492,58923.56230229,10,5890.453997998578,0.0038661669550021927,0.001344638069092019,194.18578902525869,3981.441556848653,1.1472569788768403,1.3030066202836554
55493,58923.5631267,10,5890.453997998578,-0.0028075894967047876,-0.002443819602418018,194.14196836789455,3981.4388454929813,1.1423898914381845,1.297092725176387
55494,58923.56395585,10,5890.453997998578,-9.035858163364274e-05,-0.0013257576296078488,194.1640884382162,3981.3784413224435,1.1391747217389099,1.299409274757818
55495,58923.5649465,10,5890.453997998578,-0.008648202311682063,-0.004419994061451882,194.19720683954472,3981.33275370919,1.1318999344804124,1.2798245328817204
55496,58923.56577204,10,5890.453997998578,-0.006580502454595849,-0.004288896058928238,194.18072059465118,3981.416186128106,1.1332861210774274,1.2846846738889595
55519,58923.58502585,10,5890.453997998578,-0.0010838513580768705,-0.0029749484757622957,194.1497930555004,3981.3653592762685,1.1381477752105866,1.2975726814696902
55520,58923.58588517,10,5890.453997998578,-0.0018455904931689027,-0.004291680161319644,194.13307517207554,3981.382042749938,1.1346954646616076,1.303044582073581
55521,58923.58670971,10,5890.453997998578,-0.006071590317560993,-0.004565584433465331,194.2206674032998,3981.4347766672454,1.130522507996862,1.2901041363636903
55522,58923.58755218,10,5890.453997998578,-0.007730508530790936,-0.004750871397761536,194.21179722840637,3981.3416214733197,1.131358478910076,1.2845130366066366
55523,58923.58837298,10,5890.453997998578,-0.008329968199431659,-0.0037059750524116586,194.18664472260446,3981.411174655505,1.1349713277366347,1.2812003499442532
55705,58924.54365178,10,5890.453997998578,-0.0029942957113989754,-0.004806990237316233,194.04524164772417,3981.4151707489605,1.1465097716985069,1.297728483010152
55706,58924.54449413,10,5890.453997998578,-0.00435573148623325,-0.0050819497207464925,194.0685354506765,3981.4128598309126,1.1427588218685436,1.3004172195496293
55707,58924.54532435,10,5890.453997998578,-0.00640556468181086,-0.007191421336730008,194.03870867092436,3981.393973462812,1.1376302732012489,1.295921000526989
55708,58924.54625975,10,5890.453997998578,-0.011825573557794455,-0.01007948829389882,194.02247918347211,3981.3488994752033,1.1365030936536062,1.2907315776904313
55709,58924.54708252,10,5890.453997998578,-0.014413328668260839,-0.010384451470574207,194.0456796540507,3981.3826562712893,1.1309237488631467,1.2798070759474804
55166,58922.05925228,100,3620.379598358972,-0.006827581226198309,-0.0025418059835017326,903.394767310378,114.10651516355824,1.03055037936357,1.1331303866437994
55167,58922.06024624,100,3620.379598358972,-0.002446377662775112,-0.0014681866937220622,903.4177876965925,114.05946002423593,1.034896624994649,1.1414009836532568
55168,58922.06106903,100,3620.379598358972,-0.00013182398677769047,-0.00043444554499727506,903.4444999535491,114.04930023507359,1.0391493219159071,1.1420538208815882
55169,58922.06189993,100,3620.379598358972,0.004372553774056209,0.0012815807297010817,903.3862028372178,114.08847825646012,1.0404509703630875,1.1530550641981963
55170,58922.06272496,100,3620.379598358972,0.0006059223796979207,-0.0017114813494596426,903.430801648165,114.08684837699684,1.0360587526181635,1.1531964096849068
55207,58922.12006059,100,3620.379598358972,-0.006209051232900609,-0.002795625883554087,903.4182689160574,114.06825063627048,1.0262720295813859,1.1260926700182554
55208,58922.1208968,100,3620.379598358972,-0.003411993576762584,-0.002785546297280228,903.3958893226988,114.08240051596385,1.0285579336511128,1.141591996476696
55209,58922.1217188,100,3620.379598358972,-0.00485316109482381,-0.0037327427639132216,903.43423087826,114.03717871988465,1.029318983787184,1.142265224772299
55210,58922.12272273,100,3620.379598358972,0.00030175690660438903,-0.0022750170153772453,903.4222237154859,114.08709291519585,1.0335132763266826,1.1525732039114178
55211,58922.12354326,100,3620.379598358972,-0.0018228457274181986,-0.004411015955145703,903.4322588678798,114.09905860236563,1.027154204778421,1.146218907485748
55248,58922.1764036,100,3620.379598358972,-0.009717377214241707,-0.006353150090467108,903.4619841009336,114.07743874187236,1.0242732393641538,1.1331237367004248
55249,58922.17722244,100,3620.379598358972,-0.008077418440519346,-0.0071246884154878565,903.4496656105583,114.08963741509092,1.0197341791264976,1.1376172778757028
55250,58922.17805521,100,3620.379598358972,0.0032022524496588822,0.00190814891174651,903.4345695789109,114.07247107408762,1.0436666169822515,1.1446904912731104
55251,58922.17887169,100,3620.379598358972,0.0017546118326940974,2.8899375223989665e-05,903.4241372397837,114.07902999024577,1.0378892637396968,1.146830978517379
55252,58922.17988163,100,3620.379598358972,-0.00018999992987345227,-0.00027045271607972765,903.4479129650497,114.05988249607458,1.0407101394491804,1.1428534658385017
55289,58922.22469083,100,3620.379598358972,-0.006309254119192476,-0.0023166493273116817,903.4333802061648,114.0713436962501,1.0328672411209738,1.133110509763015
55290,58922.22551521,100,3620.379598358972,-0.0046576589022628845,-0.004733164760178377,903.4286550568106,114.04927638238951,1.0281200127190306,1.1432540867960328
